Cycle,Class,Precision,Recall,F1-score,Accuracy,Confusion Matrix,Labelled Samples
16,vgood,0.6875,0.8461538461538461,0.7586206896551724,0.8988439306358381,"[[60, 4, 8, 5], [6, 8, 0, 0], [10, 0, 232, 0], [1, 1, 0, 11]]",988
17,acc,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.9017341040462428,"[[60, 4, 8, 5], [6, 8, 0, 0], [10, 0, 232, 0], [1, 0, 0, 12]]",1038
17,good,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.9017341040462428,"[[60, 4, 8, 5], [6, 8, 0, 0], [10, 0, 232, 0], [1, 0, 0, 12]]",1038
17,unacc,0.9666666666666667,0.9586776859504132,0.9626556016597511,0.9017341040462428,"[[60, 4, 8, 5], [6, 8, 0, 0], [10, 0, 232, 0], [1, 0, 0, 12]]",1038
17,vgood,0.7058823529411765,0.9230769230769231,0.8000000000000002,0.9017341040462428,"[[60, 4, 8, 5], [6, 8, 0, 0], [10, 0, 232, 0], [1, 0, 0, 12]]",1038
18,acc,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9190751445086706,"[[63, 4, 5, 5], [5, 9, 0, 0], [9, 0, 233, 0], [0, 0, 0, 13]]",1088
18,good,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.9190751445086706,"[[63, 4, 5, 5], [5, 9, 0, 0], [9, 0, 233, 0], [0, 0, 0, 13]]",1088
18,unacc,0.9789915966386554,0.9628099173553719,0.9708333333333334,0.9190751445086706,"[[63, 4, 5, 5], [5, 9, 0, 0], [9, 0, 233, 0], [0, 0, 0, 13]]",1088
18,vgood,0.7222222222222222,1.0,0.8387096774193548,0.9190751445086706,"[[63, 4, 5, 5], [5, 9, 0, 0], [9, 0, 233, 0], [0, 0, 0, 13]]",1088
19,acc,0.8,0.8311688311688312,0.8152866242038217,0.9161849710982659,"[[64, 4, 4, 5], [6, 8, 0, 0], [10, 0, 232, 0], [0, 0, 0, 13]]",1138
19,good,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.9161849710982659,"[[64, 4, 4, 5], [6, 8, 0, 0], [10, 0, 232, 0], [0, 0, 0, 13]]",1138
19,unacc,0.9830508474576272,0.9586776859504132,0.9707112970711298,0.9161849710982659,"[[64, 4, 4, 5], [6, 8, 0, 0], [10, 0, 232, 0], [0, 0, 0, 13]]",1138
19,vgood,0.7222222222222222,1.0,0.8387096774193548,0.9161849710982659,"[[64, 4, 4, 5], [6, 8, 0, 0], [10, 0, 232, 0], [0, 0, 0, 13]]",1138
